,username,location,following,followers,totaltweets,whentweetcreated,retweets,text
22210,4guzcicegi,,269,142,9161,2021-01-04 18:59:34,1367,varlık fonuna aktarılan milyon sma hastası çocuklar için kullanılsın 
22232,saidehalil,,521,136,1877,2021-01-04 18:53:24,1632,sma hastası çocuklarımız için hükümet harekete geçmeli hastalığın tedavisi için acilen kaynak sağlanmalı milli piyango nun milyon tl lik ikramiyesi de varlık fonu na aktarılmak yerine sma tedavisi için kullanılmalı 
22238,xPelargonium_,"Ereğli, Zonguldak",460,402,6731,2021-01-04 18:52:09,125,sağlık bakanlığı nın yapmış olduğu talihsiz açıklamaya istinaden cevabımız 
22239,vatan9007,,3492,5794,99756,2021-01-04 18:51:46,3,sma hastalarının durumu niçin bu kişileri rahatsız etti demek ki bu işin içinde kokulu balçık çamuru varmilli piyangodan niçin milyon varlık fonuna aktarılıyor 
22240,ilyasaksoy1975,"Budapest, Hungary",3111,2769,31171,2021-01-04 18:51:14,916,yok öyle milli piyango dan kalan milyon sma hastası çocuklar için kullanılsın demek daha fazlasını verelim herkes aylık gelirini bağışlasın var mısınız aylık gelirini versin ben aylık gelirimi veriyorum hadi 
22242,ahmetsahin12348,,2137,1485,98136,2021-01-04 18:51:09,3, evladım gözümün önünde eriyor diyen annelerin sürekli çocuğumun nefesini kontrol ediyorum diyen babaların gözyaşlarına bir çare olun sma hastası çocuğunuz olduğunu düşünerek karar verin 
22250,__ReVaN___,,660,555,25042,2021-01-04 18:47:10,15,merhaba ben betül akkoç sma ti p1 hastasym şuan yaşndayım benmde zolgnsma ilacnı almam lazım zongensma eksk veya mutasyona uğramş smn1 genni değştrerek çalşan smn arttrıcı tedavidir lütfen bana destek oln bnde her çocuk gbi oyun oynmak istiyorum
22251,hakkisallier,Leningradz,10899,11160,149649,2021-01-04 18:45:17,1, evladım gözümün önünde eriyor diyen annelerin sürekli çocuğumun nefesini kontrol ediyorum diyen babaların gözyaşlarına bir çare olun sma hastası çocuğunuz olduğunu düşünerek karar verin 
22254,AytekinGv5xz,Türkiye,14677,14578,191505,2021-01-04 18:43:25,173,malezya devrik başbakanı necip rezak ın evinden sıfırlayamadığı paralar çok müslümandı 
22265,melisdanac2,,30,16,732,2021-01-04 18:38:01,3, nun sessiz çığlığını duyun artık o sadece yaşamak istiyor 
22279,betul1_betul,,181,172,25858,2021-01-04 18:33:51,1435,madem öyle devletin karşıladığı ilaç spinraza kriterlere bağlı olmasın spinraza yalnızca düzenli kullanıldığında hastalığın ilerlemesini durduruyor bebekler o kriterlere uygun değillerse ilacı alamıyorlar 
22306,evinizinbaytari,,191,232,842,2021-01-04 18:22:06,1011,milli piyango dan varlık fonuna aktarılan lütfen nolur artık 
22307,ismailgvenir2,,336,296,35881,2021-01-04 18:22:01,63,bin lira maaş alan milletvekillerinin implantlarını ödeyeceğinize sma hastalarının tedavilerini ödeyin 
22309,guvsak,"ankara, turkey",2082,51439,44761,2021-01-04 18:21:29,1763,varlık fonuna aktarılan milyon sma hastası çocuklara harcansın bu düşünceye kimse itiraz etmeyecek herkes destek verecektir sanırım 
22310,AhatOzcelep,,24,3,4,2021-01-04 18:19:59,1632,sma hastası çocuklarımız için hükümet harekete geçmeli hastalığın tedavisi için acilen kaynak sağlanmalı milli piyango nun milyon tl lik ikramiyesi de varlık fonu na aktarılmak yerine sma tedavisi için kullanılmalı 
22314,ZF21235,,2307,1923,64042,2021-01-04 18:18:34,13,kirli kampanya mı 
22327,gurselkara,Turkey,379,92,5014,2021-01-04 18:14:35,38,zolgensma gen terapisi fda onaylı bir tedavi yani çocukların denek olması ya da şüpheli tedavi gibi bir şey söz konusu değil bari göz göre göre yalan söylemeyin be birader
22355,FDnmzz,,35,23,38,2021-01-04 18:04:46,95,gerçekten çok gari p bill gates e teslim olarak covid 19 konusunda milyonu adeta kobay haline getiren sağlık sisteminin başındaki bakan konu sma lı çocukların tedavisi olunca böylesi bir açıklama yapıyor sizce hangi tavrınız doğru sayın bakan 
22356,akeygeldi,"Soma, Türkiye",129,2,37,2021-01-04 18:04:31,1632,sma hastası çocuklarımız için hükümet harekete geçmeli hastalığın tedavisi için acilen kaynak sağlanmalı milli piyango nun milyon tl lik ikramiyesi de varlık fonu na aktarılmak yerine sma tedavisi için kullanılmalı 
22361,siber8441,,114,75,2667,2021-01-04 18:03:42,11,sma li çocuklarin sesi olun nefesi olun artik kürsü tv özel
22363,paradamucize,"İstanbul, Türkiye",10041,10397,39228,2021-01-04 18:03:21,0,milli piyangodan varlık fonu na aktarılan milyon lira sma hastası çocuklar için kullanılsın 
22371,Adem_grpp,,116,48,76,2021-01-04 18:00:40,0,millli piyangodan varlık fonuna aktarılan milyon tl sma hastaları için kullanılsın
22373,abdurrahman_du,,79,56,2347,2021-01-04 18:00:34,4869,hükûmete sesleniyoruz bakın sma hastası çocuklarımıza destek için hazır bir kaynak var milli piyango dan varlık fonu na aktarılan milyon sma hastası çocuklar için kullanılsın 
22375,kemalkoc07,,446,415,1289,2021-01-04 17:59:27,1632,sma hastası çocuklarımız için hükümet harekete geçmeli hastalığın tedavisi için acilen kaynak sağlanmalı milli piyango nun milyon tl lik ikramiyesi de varlık fonu na aktarılmak yerine sma tedavisi için kullanılmalı 
22377,hudaverdihera,,234,226,1086,2021-01-04 17:58:49,286,son 28 haydi ki şi den topladiğimizda hamza artik i lacina kavuşacak 
22388,nazlj_93,"Manisa, Türkiye",288,298,394,2021-01-04 17:55:15,0,yıllardır hayvan hakları yasasını çıkarmayanlar günde sma hastası çocuklar için kampanya yapılmasını yasaklayan yasa çıkardılar yazıklar olsun sadece kendi çıkarlarınıza hizmet ediyorsunuz
22404,ClbFikret,"Samsun, Türkiye",1737,1415,47897,2021-01-04 17:49:52,421,sma hastası hamza bebek yemek yiyemiyor su içemiyor nefes alamıyorküçücük bedeni ile hayata tutunmaya çalışıyor ve sadece günü kaldı 
22407,melisdanac2,,30,16,732,2021-01-04 17:49:10,0,smalıbebeklerevaliliki zni
22409,nazlj_93,"Manisa, Türkiye",288,298,394,2021-01-04 17:47:45,0,yıllardır hayvanları hakları yasasını çıkarmayanlar günde sma hastası çocuklar için kampanya yapılmasını yasaklayan yasa çıkardılar yazıklar olsun sadece kendi çıkarlarınıza hizmet ediyorsunuz
22410,Ela50420704,,4119,3791,55225,2021-01-04 17:47:20,2,milli piyango dan varlık fonu na aktarılan milyon tl sma hastası çocukların tedavisinde kullanılsın 
22419,EROLKu20,"Bahçelievler, İstanbul",209,67,67,2021-01-04 17:43:32,95,gerçekten çok gari p bill gates e teslim olarak covid 19 konusunda milyonu adeta kobay haline getiren sağlık sisteminin başındaki bakan konu sma lı çocukların tedavisi olunca böylesi bir açıklama yapıyor sizce hangi tavrınız doğru sayın bakan 
22420,fadimem,Türkiye istanbul MADEINTRABZON,6789,10583,21556,2021-01-04 17:42:28,0,ülke halkı virüsle ekonomiyle mücadele ederken cocuklar yaşam mücadelesi verirken siyasilerin tutumunu duyarsızlığını kullandığı dili esefle kınıyorum smalırümeysaya umut ol
22421,fadimem,Türkiye istanbul MADEINTRABZON,6789,10583,21556,2021-01-04 17:42:05,0,ülke halkı virüsle ekonomiyle mücadele ederken cocuklar yaşam mücadelesi verirken siyasilerin tutumunu duyarsızlığını kullandığı dili esefle kınıyorum smalırümeysaya umut ol
22423,IrenZelal,"Siverek, Türkiye",130,148,1012,2021-01-04 17:41:52,3,hazi ran da katledi lenannembabamyengemkuzeni mi çi n gündür adalet mücadelesi veri yoruz davamizin duruşmasi ocak aksaray ağir ceza mahkemesi nde saat da görülecekti r 
22431,GamzeGulhan06,,2795,3402,246507,2021-01-04 17:39:06,4,az önce haberlerde ağlayarak sma li bir bebek sahibi anne ağlayarak ben izin verdim kobay olsun çocuğum belki iyilesicek dedi sayın bakan duydu mi acaba 
22455,arzutrk12,"Washington, DC",488,1682,11781,2021-01-04 17:29:29,421,sma hastası hamza bebek yemek yiyemiyor su içemiyor nefes alamıyorküçücük bedeni ile hayata tutunmaya çalışıyor ve sadece günü kaldı 
22459,sibelsengul_,,3904,7862,34602,2021-01-04 17:28:15,392,çağan bebek bir damla suya hasret 
22460,lutfiye7777,,1705,609,76948,2021-01-04 17:28:03,1435,madem öyle devletin karşıladığı ilaç spinraza kriterlere bağlı olmasın spinraza yalnızca düzenli kullanıldığında hastalığın ilerlemesini durduruyor bebekler o kriterlere uygun değillerse ilacı alamıyorlar 
22463,sibelsengul_,,3904,7862,34602,2021-01-04 17:27:34,421,sma hastası hamza bebek yemek yiyemiyor su içemiyor nefes alamıyorküçücük bedeni ile hayata tutunmaya çalışıyor ve sadece günü kaldı 
22466,kurtulus2023te,26°-45°/36°-42°,904,3034,80179,2021-01-04 17:26:00,14,sehitler için toplanan milyonu faizi ile götüren milli piyangonun milyonunu olarak verirmi hiç 
22472,pinokyo51,"Ankara, Türkiye",434,162,11013,2021-01-04 17:23:04,1632,sma hastası çocuklarımız için hükümet harekete geçmeli hastalığın tedavisi için acilen kaynak sağlanmalı milli piyango nun milyon tl lik ikramiyesi de varlık fonu na aktarılmak yerine sma tedavisi için kullanılmalı 
22473,ADA_3433,,299,1006,3705,2021-01-04 17:22:56,4,az önce haberlerde ağlayarak sma li bir bebek sahibi anne ağlayarak ben izin verdim kobay olsun çocuğum belki iyilesicek dedi sayın bakan duydu mi acaba 
22474,sprgelicad3,"İstanbul, Türkiye",1967,1693,27695,2021-01-04 17:22:49,15,çağan bebek bir damla suya hasret
22482,fgneds,,7436,10083,151289,2021-01-04 17:19:34,6,ülke halkı virüsle ekonomiyle mücadele ederken cocuklar yaşam mücadelesi verirken siyasilerin tutumunu duyarsızlığını kullandığı dili esefle kınıyorum smalırümeysaya umut ol
22483,sibelsengul_,,3904,7862,34602,2021-01-04 17:19:26,53, an yok sma lı bebeklerin çocukların çektiklerini gören yok yardım toplamak isteyenleri yasayla engellediler aileleri kendi sorunlarıyla baş başa bıraktılar bundan daha büyük bir çaresizlik olabilir mi 
22486,NergizSafiye,,169,69,1854,2021-01-04 17:19:04,4,bir annenin daha gülümsemesi solmasın
22495,Semihcin6,,56,19,244,2021-01-04 17:15:40,1632,sma hastası çocuklarımız için hükümet harekete geçmeli hastalığın tedavisi için acilen kaynak sağlanmalı milli piyango nun milyon tl lik ikramiyesi de varlık fonu na aktarılmak yerine sma tedavisi için kullanılmalı 
22496,harunar87731903,ankara,1951,454,46591,2021-01-04 17:15:20,157,o kadar zıvanadan çıktılar ki allah birdir diye kampanya başlatsak sırf bizimle aynı fikirde olmamak için allah bir değildir diye karşı kampanya başlatırlar 
22500,birciftkelamm,,895,531,205,2021-01-07 16:33:24,2,paylaşalım lütfen rt aylik sma hastasi bebeği mi z yardim bekli yor i ki z kardeşi bu hastaliktan vefat etti lütfen paylaşarak da olsa yardimci olur musunuz 
22501,Dneoktay,"Sivaslı, Türkiye",42,37,1599,2021-01-07 16:33:19,0,paylaşalım lütfen rt aylik sma hastasi bebeği mi z yardim bekli yor i ki z kardeşi bu hastaliktan vefat etti lütfen paylaşarak da olsa yardimci olur musunuz 
22502,DJeykll,,4984,4715,22815,2021-01-07 16:30:53,1,paylaşalım lütfen rt aylik sma hastasi bebeği mi z yardim bekli yor i ki z kardeşi bu hastaliktan vefat etti lütfen paylaşarak da olsa yardimci olur musunuz 
22503,Dneoktay,"Sivaslı, Türkiye",42,37,1599,2021-01-07 16:30:07,0,paylaşalım lütfen rt aylik sma hastasi bebeği mi z yardim bekli yor i ki z kardeşi bu hastaliktan vefat etti lütfen paylaşarak da olsa yardimci olur musunuz 
22504,Dneoktay,"Sivaslı, Türkiye",42,37,1599,2021-01-07 16:30:01,0,paylaşalım lütfen rt aylik sma hastasi bebeği mi z yardim bekli yor i ki z kardeşi bu hastaliktan vefat etti lütfen paylaşarak da olsa yardimci olur musunuz 
22505,HaYaL_eT_4,,631,593,16126,2021-01-07 16:29:59,69,sma hastaları için yardım toplamak suç sayılıyor artık çaresizliği tavan yaptırıyorlar
22506,Dneoktay,"Sivaslı, Türkiye",42,37,1599,2021-01-07 16:29:55,0,paylaşalım lütfen rt aylik sma hastasi bebeği mi z yardim bekli yor i ki z kardeşi bu hastaliktan vefat etti lütfen paylaşarak da olsa yardimci olur musunuz 
22507,Dneoktay,"Sivaslı, Türkiye",42,37,1599,2021-01-07 16:29:50,0,paylaşalım lütfen rt aylik sma hastasi bebeği mi z yardim bekli yor i ki z kardeşi bu hastaliktan vefat etti lütfen paylaşarak da olsa yardimci olur musunuz 
22508,NicksizKaldimki,"İzmir, Türkiye",1329,1329,104311,2021-01-07 16:28:37,69,sma hastaları için yardım toplamak suç sayılıyor artık çaresizliği tavan yaptırıyorlar
22509,gizemtasgun,"İzmir, Türkiye",131,19,244,2021-01-07 16:28:21,6,paylaşalım lütfen rt aylik sma hastasi bebeği mi z yardim bekli yor i ki z kardeşi bu hastaliktan vefat etti lütfen paylaşarak da olsa yardimci olur musunuz 
22510,ela_sunar,,65,62,111,2021-01-07 16:27:23,4,paylaşalım lütfen rt aylik sma hastasi bebeği mi z yardim bekli yor i ki z kardeşi bu hastaliktan vefat etti lütfen paylaşarak da olsa yardimci olur musunuz 
22511,AlcaMekan,,175,9,39,2021-01-07 16:27:19,1,hadi kalpleri güzel şehrimiz az çok demeden damlaya damlaya öyle bir güzel göl olacakki asrın efe yi kurtaralım o bebeği yaşamdan koparmaya vicdanımız el vermez 
22512,zlyho,,1183,942,55033,2021-01-07 16:26:11,11,paylaşalım lütfen rt aylik sma hastasi bebeği mi z yardim bekli yor i ki z kardeşi bu hastaliktan vefat etti lütfen paylaşarak da olsa yardimci olur musunuz 
22513,Esra_Kvlcm,İstanbul,528,358,10724,2021-01-07 16:26:07,0,ne kadar hemen unutuldu yineliyorum diye milyon u bu evlatlara harcayalım derken akabınde rektörü olayı çıktı bu duruma çözüm bulmadan baska bir hadise yaratıldı 
22514,AlcaMekan,,175,9,39,2021-01-07 16:24:24,34,güzel günler görmeli 
22515,ustadbey34,"Adıyaman, Türkiye",185,205,1405,2021-01-07 16:22:28,1047,milli piyango nun satılmayan biletlerinden varlık fonu na devredilen milyon tl nin sma lı çocuklarımıza harcanması için yapılan çağrı sloganik olmaktan öteye bir çağrı değildir 
22516,AlcaMekan,,175,9,39,2021-01-07 16:22:05,3,sma tip asrın efe gülkan 43 günlük aracılığıyla ye destek olmak için youtube kanalına abone olun 
22517,tknkrssm_rt2,,40,35,3987,2021-01-07 16:21:49,69,sma hastaları için yardım toplamak suç sayılıyor artık çaresizliği tavan yaptırıyorlar
22518,refahpartirize,"Rize, Türkiye",18,433,423,2021-01-07 16:21:48,1047,milli piyango nun satılmayan biletlerinden varlık fonu na devredilen milyon tl nin sma lı çocuklarımıza harcanması için yapılan çağrı sloganik olmaktan öteye bir çağrı değildir 
22519,MuzoSultan,,1240,1354,83784,2021-01-07 16:19:31,69,sma hastaları için yardım toplamak suç sayılıyor artık çaresizliği tavan yaptırıyorlar
22520,gizemtasgun,"İzmir, Türkiye",131,19,244,2021-01-07 16:15:57,2,paylaşalım lütfen rt aylik sma hastasi bebeği mi z yardim bekli yor i ki z kardeşi bu hastaliktan vefat etti lütfen paylaşarak da olsa yardimci olur musunuz 
22521,SMYA17059630,,1517,1467,163374,2021-01-07 16:15:48,69,sma hastaları için yardım toplamak suç sayılıyor artık çaresizliği tavan yaptırıyorlar
22525,im_not_ashleyy,gryffindor ortak salonu,636,576,2985,2021-01-07 16:00:17,4,paylaşalım lütfen rt aylik sma hastasi bebeği mi z yardim bekli yor i ki z kardeşi bu hastaliktan vefat etti lütfen paylaşarak da olsa yardimci olur musunuz 
22526,_tennure06_Rt,,600,581,38187,2021-01-07 15:57:58,69,sma hastaları için yardım toplamak suç sayılıyor artık çaresizliği tavan yaptırıyorlar
22527,qogghan,"Tekirdağ, Türkiye",3025,2276,4917,2021-01-07 15:56:28,2,paylaşalım lütfen rt aylik sma hastasi bebeği mi z yardim bekli yor i ki z kardeşi bu hastaliktan vefat etti lütfen paylaşarak da olsa yardimci olur musunuz 
22528,Dneoktay,"Sivaslı, Türkiye",42,37,1599,2021-01-07 15:55:31,0,paylaşalım lütfen rt aylik sma hastasi bebeği mi z yardim bekli yor i ki z kardeşi bu hastaliktan vefat etti lütfen paylaşarak da olsa yardimci olur musunuz 
22529,Dneoktay,"Sivaslı, Türkiye",42,37,1599,2021-01-07 15:54:10,2,paylaşalım lütfen rt aylik sma hastasi bebeği mi z yardim bekli yor i ki z kardeşi bu hastaliktan vefat etti lütfen paylaşarak da olsa yardimci olur musunuz 
22530,Dneoktay,"Sivaslı, Türkiye",42,37,1599,2021-01-07 15:53:55,1,paylaşalım lütfen rt aylik sma hastasi bebeği mi z yardim bekli yor i ki z kardeşi bu hastaliktan vefat etti lütfen paylaşarak da olsa yardimci olur musunuz 
22531,Dneoktay,"Sivaslı, Türkiye",42,37,1599,2021-01-07 15:53:40,0,paylaşalım lütfen rt aylik sma hastasi bebeği mi z yardim bekli yor i ki z kardeşi bu hastaliktan vefat etti lütfen paylaşarak da olsa yardimci olur musunuz 
22532,yazmayankalem00,,603,552,44259,2021-01-07 15:53:03,69,sma hastaları için yardım toplamak suç sayılıyor artık çaresizliği tavan yaptırıyorlar
22533,tategoghh,,134,108,10636,2021-01-07 15:52:14,6,paylaşalım lütfen rt aylik sma hastasi bebeği mi z yardim bekli yor i ki z kardeşi bu hastaliktan vefat etti lütfen paylaşarak da olsa yardimci olur musunuz 
22534,_azkarr_,,756,814,36399,2021-01-07 15:50:41,6,paylaşalım lütfen rt aylik sma hastasi bebeği mi z yardim bekli yor i ki z kardeşi bu hastaliktan vefat etti lütfen paylaşarak da olsa yardimci olur musunuz 
22535,emreguneeyy,"İstanbul, Türkiye",72,111,915,2021-01-07 15:46:29,6,paylaşalım lütfen rt aylik sma hastasi bebeği mi z yardim bekli yor i ki z kardeşi bu hastaliktan vefat etti lütfen paylaşarak da olsa yardimci olur musunuz 
